soc_code_2019_untrimmed,title,major_occ_category,task_comp_nat,task_comp_ut,freq_mean,tot_emp_nat,tot_emp_ut,ai_task_comp_nat,ai_task_comp_ut,pct_automated_nat,pct_automated_ut,ut_share_of_nat,ut_concentration_index
19-1041.00,Epidemiologists,"Life, Physical, and Social Science Occupations",159844.44583846154,2510.645746153846,13.948031923076925,11460.0,180.0,35862.36863076923,563.283276923077,22.435792775065618,22.43579277506562,0.015706806282722512,1.474131088892583
19-1042.00,"Medical Scientists, Except Epidemiologists","Life, Physical, and Social Science Occupations",2370289.019076923,25022.244923076923,15.164996923076922,156300.0,1650.0,1144142.390653846,12078.278596153847,48.27016374144183,48.27016374144183,0.010556621880998082,0.9907707670388091
19-2011.00,Astronomers,"Life, Physical, and Social Science Occupations",8418.5448,91.7405523076923,5.396503076923076,1560.0,17.0,5519.1648,60.14474461538461,65.5596059784584,65.5596059784584,0.010897435897435897,1.0227571892380805
19-2012.00,Physicists,"Life, Physical, and Social Science Occupations",299754.27984615386,842.7955384615385,14.046592307692308,21340.0,60.0,110964.23266923078,311.98940769230774,37.01839811134045,37.01839811134045,0.0028116213683223993,0.2638791358748672
19-2021.00,Atmospheric and Space Scientists,"Life, Physical, and Social Science Occupations",328318.0772923077,3627.204270769231,37.39385846153846,8780.0,97.0,113608.4149,1255.127135,34.60315552434608,34.60315552434608,0.011047835990888382,1.0368726911128658
19-2031.00,Chemists,"Life, Physical, and Social Science Occupations",1125829.3577884615,10007.372069230769,13.52347576923077,83250.0,740.0,598554.5642307692,5320.4850153846155,53.165656064125756,53.165656064125756,0.00888888888888889,0.8342490014177286
19-2032.00,Materials Scientists,"Life, Physical, and Social Science Occupations",107384.16376153845,1031.3004923076921,12.891256153846154,8330.0,80.0,38828.76035769231,372.9052615384615,36.158739796975084,36.15873979697509,0.009603841536614645,0.901349461315673
19-2041.00,"Environmental Scientists and Specialists, Including Health","Life, Physical, and Social Science Occupations",945298.4042538462,9572.078507692308,11.130323846153846,84930.0,860.0,429814.56063461537,4352.296269230769,45.46866457199635,45.46866457199636,0.01012598610620511,0.9503543022155332
19-2041.01,Climate Change Policy Analysts,"Life, Physical, and Social Science Occupations",308323.76357307687,3122.0821461538458,3.6303280769230764,84930.0,860.0,107997.57597692306,1093.5819538461537,35.02732800267152,35.02732800267151,0.01012598610620511,0.9503543022155332
19-2041.02,Environmental Restoration Planners,"Life, Physical, and Social Science Occupations",702091.516973077,7109.368946153847,8.266708076923077,84930.0,860.0,4328.163461538456,43.82692307692302,0.6164671352530283,0.6164671352530282,0.010125986106205109,0.950354302215533
19-2041.03,Industrial Ecologists,"Life, Physical, and Social Science Occupations",1104303.5009538461,11182.161907692307,13.002513846153844,84930.0,860.0,86651.43310384614,877.4312076923075,7.846704554409241,7.846704554409241,0.010125986106205109,0.950354302215533
19-2042.00,"Geoscientists, Except Hydrologists and Geographers","Life, Physical, and Social Science Occupations",360298.6529423077,5442.094269230769,16.006159615384615,22510.0,340.0,29815.932176923074,450.3517076923077,8.275338232168552,8.275338232168554,0.015104398045313196,1.4175932609608226
19-2043.00,Hydrologists,"Life, Physical, and Social Science Occupations",54864.48879999999,959.1693846153845,9.591693846153845,5720.0,100.0,9272.280599999998,162.1028076923077,16.90033171328847,16.900331713288473,0.017482517482517487,1.6407869346065467
19-2099.01,Remote Sensing Scientists and Technologists,"Life, Physical, and Social Science Occupations",697420.3051461538,3706.396661538461,30.886638846153843,22580.0,120.0,43697.510769230765,232.22769230769228,6.26559198904789,6.26559198904789,0.005314437555358724,0.49877597516117506
19-3011.00,Economists,"Life, Physical, and Social Science Occupations",170846.61075384615,753.1021884615385,10.758602692307692,15880.0,70.0,114170.97015384615,503.2725384615385,66.82659354497959,66.82659354497959,0.004408060453400504,0.41370975353681433
19-3011.01,Environmental Economists,"Life, Physical, and Social Science Occupations",84846.30863076923,374.00765769230765,5.342966538461538,15880.0,70.0,23463.341307692306,103.42782692307692,27.653932959887666,27.653932959887673,0.004408060453400504,0.41370975353681433
19-3022.00,Survey Researchers,"Life, Physical, and Social Science Occupations",136239.62936923077,705.9048153846154,17.647620384615383,7720.0,40.0,82712.18689230768,428.5605538461538,60.71081320116094,60.71081320116094,0.0051813471502590676,0.4862850396864998
19-3032.00,Industrial-Organizational Psychologists,"Life, Physical, and Social Science Occupations",14685.993403846154,167.8399246153846,13.986660384615384,1050.0,12.0,9325.810442307693,106.58069076923077,63.50139337435172,63.50139337435172,0.011428571428571429,1.0726058589656509
19-3033.00,Clinical and Counseling Psychologists,"Life, Physical, and Social Science Occupations",3333402.625776923,46175.406923076924,46.17540692307692,72190.0,1000.0,1010727.1644653846,14000.930384615385,30.32118462526897,30.32118462526897,0.013852334118298934,1.3000832893682568
19-3034.00,School Psychologists,"Life, Physical, and Social Science Occupations",1181815.07685,13330.82963076923,18.515041153846155,63830.0,720.0,315481.56715,3558.6202153846157,26.694664277839635,26.694664277839642,0.011279962400125333,1.0586584539375843
19-3039.02,Neuropsychologists,"Life, Physical, and Social Science Occupations",336768.68222307693,3710.3238738461537,18.930223846153844,17790.0,196.0,64123.44603461538,706.4752907692307,19.04079845290951,19.040798452909513,0.011017425519955031,1.0340185767993768
19-3039.03,Clinical Neuropsychologists,"Life, Physical, and Social Science Occupations",303654.38306538464,3345.489549230769,17.06882423076923,17790.0,196.0,31875.2325,351.183,10.497208101598995,10.497208101598995,0.011017425519955031,1.0340185767993768
19-3041.00,Sociologists,"Life, Physical, and Social Science Occupations",35741.37286538461,387.7030276923077,12.115719615384617,2950.0,32.0,22469.501,243.73696,62.86692199717272,62.86692199717271,0.010847457627118645,1.0180665780012959
19-3051.00,Urban and Regional Planners,"Life, Physical, and Social Science Occupations",310070.6551384615,3962.334115384615,7.204243846153846,43040.0,550.0,105661.66049230768,1350.230326923077,34.07663986942739,34.076639869427396,0.012778810408921934,1.1993298550818297
19-3091.00,Anthropologists and Archeologists,"Life, Physical, and Social Science Occupations",50161.34149615384,683.7357576923075,6.215779615384615,8070.0,110.0,20288.06380384615,276.54114230769227,40.44561648217035,40.44561648217035,0.013630731102850062,1.2792851787539516
19-3092.00,Geographers,"Life, Physical, and Social Science Occupations",14354.796623076923,156.03039807692306,10.402026538461538,1380.0,15.0,5957.689823076924,64.75749807692307,41.503129438276254,41.50312943827625,0.010869565217391302,1.0201414419510264
19-3093.00,Historians,"Life, Physical, and Social Science Occupations",60186.98740769231,1725.1047346153846,19.167830384615385,3140.0,90.0,49615.609792307696,1422.1034653846154,82.43577545462341,82.43577545462341,0.028662420382165606,2.6900545029791405
19-3094.00,Political Scientists,"Life, Physical, and Social Science Occupations",32556.509730769223,361.13103230769224,5.471682307692307,5950.0,66.0,15098.745173076923,167.4818792307692,46.37703887160566,46.377038871605656,0.011092436974789914,1.0410586278196021
19-3099.01,Transportation Planners,"Life, Physical, and Social Science Occupations",277024.82685384614,1723.4436076923075,7.493233076923076,36970.0,230.0,119090.82113461537,740.8950192307691,42.98922319963972,42.98922319963972,0.006221260481471463,0.5838840387255537
19-4012.00,Agricultural Technicians,"Life, Physical, and Social Science Occupations",261256.97427692305,546.5627076923076,18.21875692307692,14340.0,30.0,13248.37853076923,27.716273076923073,5.071014302081912,5.071014302081911,0.0020920502092050207,0.19634521476881683
19-4012.01,Precision Agriculture Technicians,"Life, Physical, and Social Science Occupations",268272.59866153845,561.2397461538461,18.707991538461535,14340.0,30.0,49872.721984615375,104.33623846153844,18.590315311157234,18.590315311157234,0.0020920502092050207,0.19634521476881683
19-4013.00,Food Science Technicians,"Life, Physical, and Social Science Occupations",732549.5344615384,4642.919584615384,51.58799538461538,14200.0,90.0,191013.38630769233,1210.6482230769232,26.07514950481772,26.07514950481772,0.006338028169014084,0.5948430379827112
19-4021.00,Biological Technicians,"Life, Physical, and Social Science Occupations",2381918.3583384613,27198.700246153847,31.262873846153845,76190.0,870.0,417384.40964615386,4766.038015384615,17.5230359254339,17.523035925433895,0.011418821367633548,1.071690786373017
19-4031.00,Chemical Technicians,"Life, Physical, and Social Science Occupations",1981411.9616,27064.577476923077,35.61128615384616,55640.0,760.0,996986.3886000001,13618.074323076922,50.31696628069857,50.31696628069856,0.013659237958303377,1.281960633019694
19-4042.00,"Environmental Science and Protection Technicians, Including Health","Life, Physical, and Social Science Occupations",667351.0309499999,5421.485907692308,16.94214346153846,39390.0,320.0,135289.0152,1099.0729846153845,20.272541574920602,20.2725415749206,0.008123889312008123,0.76245148644423
19-4043.00,"Geological Technicians, Except Hydrologic Technicians","Life, Physical, and Social Science Occupations",185693.78604615387,2294.8768615384615,19.12397384615385,9710.0,120.0,63446.64505000001,784.0986,34.16734959253319,34.16734959253319,0.012358393408856848,1.1598724530524545
19-4051.00,Nuclear Technicians,"Life, Physical, and Social Science Occupations",249923.39177692306,2753.7468876923076,41.72343769230769,5990.0,66.0,9126.74183076923,100.56176307692307,3.6518157687758928,3.6518157687758928,0.011018363939899833,1.0341066503383363
19-4051.02,Nuclear Monitoring Technicians,"Life, Physical, and Social Science Occupations",157000.24761923077,1729.885866923077,26.210391923076923,5990.0,66.0,12889.954723076922,142.0262123076923,8.210149295011714,8.210149295011714,0.011018363939899833,1.0341066503383363
19-4061.00,Social Science Research Assistants,"Life, Physical, and Social Science Occupations",792843.6415153847,35381.91114230769,24.06932730769231,32940.0,1470.0,261957.11102307693,11690.253588461539,33.0401982567951,33.04019825679511,0.044626593806921674,4.188340273511137
19-4071.00,Forest and Conservation Technicians,"Life, Physical, and Social Science Occupations",532563.4863230769,21761.76408076923,17.135247307692307,31080.0,1270.0,30977.890246153846,1265.8275615384616,5.816750686388828,5.816750686388828,0.040862290862290866,3.835049101594529
19-4092.00,Forensic Science Technicians,"Life, Physical, and Social Science Occupations",394072.0363461538,4254.762346153846,20.260773076923076,19450.0,210.0,72032.44661538462,777.7282153846154,18.27900484471604,18.27900484471604,0.010796915167095116,1.0133230158608655
19-4099.01,Quality Control Analysts,"Life, Physical, and Social Science Occupations",3116666.2137692305,61984.11797692307,43.650787307692305,71400.0,1420.0,698351.0423076923,13888.77423076923,22.40698857074981,22.40698857074981,0.019887955182072828,1.8665445094745394
19-4099.03,Remote Sensing Technicians,"Life, Physical, and Social Science Occupations",2361481.7326153843,46965.04286153846,33.07397384615384,71400.0,1420.0,216872.83153846156,4313.157153846154,9.183760710199138,9.183760710199138,0.019887955182072828,1.8665445094745394
19-5011.00,Occupational Health and Safety Specialists,"Life, Physical, and Social Science Occupations",617026.6715884614,5284.819269230768,4.804381153846153,128430.0,1100.0,26875.459384615377,230.18769230769223,4.35563981625425,4.35563981625425,0.008564977030288873,0.8038488976519808
19-5012.00,Occupational Health and Safety Technicians,"Life, Physical, and Social Science Occupations",280403.50669230765,1961.4871692307688,8.915850769230769,31450.0,220.0,35163.51923076923,245.97692307692307,12.540327917280598,12.5403279172806,0.00699523052464229,0.6565234589853348
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,Community and Social Service Occupations,6344164.329108974,69867.03163846154,39.20708846153846,161811.66666666666,1782.0,3014441.504772436,33197.450296153846,47.515186372793856,47.51518637279385,0.011012802949931505,1.0335847346764393
21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",Community and Social Service Occupations,11810169.48425,126950.2664,34.497355,342350.0,3680.0,3638567.1668076925,39111.80713846154,30.80876334298227,30.808763342982274,0.010749233240835402,1.0088479234319836
21-1013.00,Marriage and Family Therapists,Community and Social Service Occupations,2789126.696326923,83838.93819230769,42.34289807692308,65870.0,1980.0,1131164.1782538462,34001.89878461538,40.55621351814197,40.55621351814197,0.030059207529983298,2.821147184845893
21-1014.00,Mental Health Counselors,Community and Social Service Occupations,7721003.246197435,85029.88732615384,47.71598615384615,161811.66666666666,1782.0,2704764.656753846,29787.04019076923,35.03125915775171,35.03125915775171,0.011012802949931505,1.0335847346764393
21-1015.00,Rehabilitation Counselors,Community and Social Service Occupations,1763044.843253846,11895.05123076923,19.825085384615384,88930.0,600.0,154895.46928461536,1045.0610769230768,8.78567949518192,8.78567949518192,0.006746879568199708,0.6332149735263316
21-1021.00,"Child, Family, and School Social Workers",Community and Social Service Occupations,11087600.20436923,52982.83991538461,28.952371538461538,382960.0,1830.0,1089812.9860615383,5207.744319230769,9.829115101319054,9.829115101319056,0.004778566952162106,0.44848290465551194
21-1022.00,Healthcare Social Workers,Community and Social Service Occupations,5973536.545546154,62003.471726923075,32.12615115384615,185940.0,1930.0,1110966.755676923,11531.493161538461,18.59814110462345,18.59814110462345,0.010379692373884048,0.9741653997677976
21-1023.00,Mental Health and Substance Abuse Social Workers,Community and Social Service Occupations,2956789.4217576925,39452.038984615385,23.48335653846154,125910.0,1680.0,1080350.560973077,14414.970553846155,36.53796083763219,36.53796083763219,0.01334286395044079,1.2522679792546316
21-1091.00,Health Education Specialists,Community and Social Service Occupations,434178.6438461538,3265.5032307692304,6.664292307692308,65150.0,490.0,163722.9523076923,1231.3775384615383,37.70866085382717,37.70866085382717,0.007521105141980046,0.705878376103642
21-1092.00,Probation Officers and Correctional Treatment Specialists,Community and Social Service Occupations,2696388.5416384614,25777.499303846154,31.057228076923078,86820.0,830.0,0.0,0.0,0.0,0.0,,
21-1093.00,Social and Human Service Assistants,Community and Social Service Occupations,5969506.526853846,88088.98886923077,14.071723461538461,424220.0,6260.0,392458.9749230769,5791.318615384615,6.5743956080389365,6.5743956080389365,0.014756494271840084,1.3849414437047647
21-1094.00,Community Health Workers,Community and Social Service Occupations,2005652.1157461538,19154.91893846154,33.025722307692305,60730.0,580.0,155571.31691153845,1485.7790846153846,7.756645117573741,7.756645117573741,0.009550469290301334,0.896340315206764
21-2011.00,Clergy,Community and Social Service Occupations,1572777.8291076922,17330.88516923077,27.079508076923076,58080.0,640.0,1057015.969476923,11647.558892307692,67.20694747309707,67.20694747309707,0.011019283746556472,1.034192976964126
21-2021.00,"Directors, Religious Activities and Education",Community and Social Service Occupations,93101.63479999999,260.3028,4.33838,21460.0,60.0,61305.854999999996,171.405,65.84831204274407,65.84831204274407,0.0027958993476234857,0.26240357686717924
23-1011.00,Lawyers,Legal Occupations,21959794.8825,171801.8055,29.36783,747750.0,5850.0,8695721.070576923,68030.71650000001,39.598371100937,39.598371100937015,0.007823470411233702,0.7342562675466969
23-1012.00,Judicial Law Clerks,Legal Occupations,350767.6481,15654.53195,26.533105,13220.0,590.0,222820.33396923076,9944.326553846155,63.52362744288982,63.52362744288982,0.04462934947049925,4.188598900839768
23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",Legal Occupations,688821.4375615384,7639.424446153846,42.441246923076925,16230.0,180.0,142226.11801153846,1577.3691461538463,20.647748495608077,20.647748495608077,0.011090573012939002,1.0408836893844116
23-1022.00,"Arbitrators, Mediators, and Conciliators",Legal Occupations,196371.51016153846,999.3461076923077,24.983652692307693,7860.0,40.0,61377.59727692308,312.3541846153846,31.255856425625517,31.25585642562551,0.0050890585241730275,0.47762347409411926
23-1023.00,"Judges, Magistrate Judges, and Magistrates",Legal Occupations,739956.8118307692,2892.7162307692306,28.927162307692306,25580.0,100.0,194874.44146153846,761.8234615384615,26.335921008604345,26.335921008604345,0.003909304143862392,0.3668999713037312
23-2011.00,Paralegals and Legal Assistants,Legal Occupations,8293004.963815385,65265.465784615386,22.583206153846156,367220.0,2890.0,2245275.4499538457,17670.186946153844,27.074329024890105,27.074329024890105,0.007869941724306957,0.7386177402808644
23-2093.00,"Title Examiners, Abstractors, and Searchers",Legal Occupations,3115143.2284923075,86010.80535384615,64.66977846153846,48170.0,1330.0,0.0,0.0,0.0,0.0,,
25-1011.00,"Business Teachers, Postsecondary",Educational Instruction and Library Occupations,969677.6955461538,5098.574334615384,11.857149615384614,81780.0,430.0,770787.2572153846,4052.806561538461,79.48901586121895,79.48901586121895,0.005258009293225727,0.49348001276085357
25-1021.00,"Computer Science Teachers, Postsecondary",Educational Instruction and Library Occupations,607802.2822153847,7044.066184615384,16.771586153846155,36240.0,420.0,447772.4636307692,5189.415969230769,73.67074404503367,73.67074404503367,0.011589403973509934,1.087700477841823
25-1022.00,"Mathematical Science Teachers, Postsecondary",Educational Instruction and Library Occupations,589155.4976384615,4223.769442307693,12.067912692307694,48820.0,350.0,510795.4732615385,3661.9913076923076,86.69960227970085,86.69960227970084,0.007169192953707496,0.672850357042668
25-1031.00,"Architecture Teachers, Postsecondary",Educational Instruction and Library Occupations,131915.63316923077,1735.7320153846154,14.46443346153846,9120.0,120.0,101719.236,1338.411,77.10931112274413,77.10931112274413,0.013157894736842105,1.2349080613091374
25-1032.00,"Engineering Teachers, Postsecondary",Educational Instruction and Library Occupations,790830.465,7727.985,19.815346153846153,39910.0,390.0,640224.07815,6256.26135,80.95591994549679,80.95591994549679,0.00977198697068404,0.917130416868024
25-1041.00,"Agricultural Sciences Teachers, Postsecondary",Educational Instruction and Library Occupations,140455.57730769232,1614.431923076923,16.14431923076923,8700.0,100.0,113847.85534615384,1308.5960384615385,81.05613000810239,81.0561300081024,0.011494252873563218,1.078770260453959
25-1042.00,"Biological Science Teachers, Postsecondary",Educational Instruction and Library Occupations,844850.839326923,9678.10351153846,15.865743461538461,53250.0,610.0,637053.2619230768,7297.699338461538,75.40422903889228,75.4042290388923,0.011455399061032864,1.0751237130946782
25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary",Educational Instruction and Library Occupations,25550.873334615386,273.0627684615385,19.504483461538463,1310.0,14.0,20703.668773076923,221.26058230769232,81.02920202351108,81.02920202351108,0.010687022900763359,1.0030092955976506
25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",Educational Instruction and Library Occupations,142386.54596923076,2356.5717538461536,12.40300923076923,11480.0,190.0,98325.47587692307,1627.3380153846153,69.0553136236417,69.05531362364171,0.016550522648083623,1.5533164116118419
25-1052.00,"Chemistry Teachers, Postsecondary",Educational Instruction and Library Occupations,394897.7099076923,5422.822892307692,19.367224615384615,20390.0,280.0,235248.14280384613,3230.479646153846,59.57191872772207,59.57191872772207,0.01373222167729279,1.2888103749219444
25-1053.00,"Environmental Science Teachers, Postsecondary",Educational Instruction and Library Occupations,94363.91832692307,1045.5469211538461,13.234771153846154,7130.0,79.0,78282.06072692307,867.3608411538461,82.95761994082895,82.95761994082895,0.011079943899018233,1.0398861150210466
25-1054.00,"Physics Teachers, Postsecondary",Educational Instruction and Library Occupations,178842.3405923077,1973.9772692307693,13.159848461538461,13590.0,150.0,152627.62261153845,1684.6315961538462,85.34199569634977,85.3419956963498,0.011037527593818985,1.0359052169922125
25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",Educational Instruction and Library Occupations,83755.38461538461,1114.6153846153845,15.923076923076923,5260.0,70.0,65590.5168,872.8776,78.312,78.312,0.013307984790874526,1.2489944650503064
25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",Educational Instruction and Library Occupations,229752.31984615384,3216.1304615384615,20.100815384615384,11430.0,160.0,201643.84408846154,2822.6609846153847,87.7657488827472,87.7657488827472,0.01399825021872266,1.3137779549885487
25-1063.00,"Economics Teachers, Postsecondary",Educational Instruction and Library Occupations,235807.92567692307,3037.7832615384614,18.986145384615384,12420.0,160.0,199926.0870923077,2575.5373538461536,84.78344674734277,84.78344674734277,0.012882447665056359,1.2090565237938091
25-1064.00,"Geography Teachers, Postsecondary",Educational Instruction and Library Occupations,47107.08299230769,1002.2783615384615,14.318262307692306,3290.0,70.0,36401.978496153846,774.5101807692307,77.274957785219,77.27495778521899,0.02127659574468085,1.9968726097764775
25-1065.00,"Political Science Teachers, Postsecondary",Educational Instruction and Library Occupations,242042.12864230768,1409.680423076923,14.09680423076923,17170.0,100.0,210134.56952307693,1223.847230769231,86.81735312021485,86.81735312021485,0.005824111822947001,0.5466104406493562
25-1066.00,"Psychology Teachers, Postsecondary",Educational Instruction and Library Occupations,959735.2741500001,5766.25375,23.065015,41610.0,250.0,662088.1415538462,3977.938846153846,68.98653820348864,68.98653820348864,0.00600817111271329,0.5638849595018892
25-1067.00,"Sociology Teachers, Postsecondary",Educational Instruction and Library Occupations,144958.9675,936.73,11.709125,12380.0,80.0,120615.40689230768,779.4210461538462,83.20658526510799,83.206585265108,0.006462035541195477,0.6064815034539222
25-1071.00,"Health Specialties Teachers, Postsecondary",Educational Instruction and Library Occupations,2407803.3767538457,34169.59345384615,10.481470384615383,229720.0,3260.0,1960127.6913692304,27816.543069230764,81.40729888051894,81.40729888051892,0.014191189273898659,1.3318858665764925
25-1072.00,"Nursing Instructors and Teachers, Postsecondary",Educational Instruction and Library Occupations,1330937.5326923076,13264.562615384615,17.925084615384613,74250.0,740.0,727617.7583653845,7251.678669230769,54.66956491139834,54.66956491139834,0.009966329966329967,0.9353700924986652
25-1081.00,"Education Teachers, Postsecondary",Educational Instruction and Library Occupations,677157.6274846154,3437.9300769230767,11.459766923076922,59090.0,300.0,636742.4992653846,3232.742423076923,94.03165133510232,94.03165133510232,0.005077001184633609,0.4764918564536864
25-1082.00,"Library Science Teachers, Postsecondary",Educational Instruction and Library Occupations,81016.23653846154,1383.2040384615386,19.760057692307694,4100.0,70.0,67985.1955,1160.72285,83.91551916599434,83.91551916599434,0.01707317073170732,1.602368508820637
25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary",Educational Instruction and Library Occupations,210125.31669230768,1239.6773846153844,15.495967307692306,13560.0,80.0,159867.78438461537,943.1727692307691,76.08211466432395,76.08211466432395,0.0058997050147492625,0.5537050894365454
25-1112.00,"Law Teachers, Postsecondary",Educational Instruction and Library Occupations,369527.95707692305,1620.7366538461538,16.20736653846154,22800.0,100.0,329011.02415384614,1443.0308076923077,89.03548915660456,89.03548915660456,0.0043859649122807015,0.41163602043637915
25-1113.00,"Social Work Teachers, Postsecondary",Educational Instruction and Library Occupations,239689.51476923077,2693.1406153846156,17.95427076923077,13350.0,150.0,188730.31067307692,2120.565288461539,78.73949382173994,78.73949382173996,0.011235955056179777,1.0545282321291511
25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",Educational Instruction and Library Occupations,2733515.41215,24852.67868846154,27.924358076923077,97890.0,890.0,1771473.65145,16105.951065384616,64.80569465883046,64.80569465883046,0.009091837777096741,0.8532963659919304
25-1122.00,"Communications Teachers, Postsecondary",Educational Instruction and Library Occupations,588625.2656307692,4224.583246153847,20.117063076923078,29260.0,210.0,471548.8932,3384.3222,80.11020265918921,80.1102026591892,0.007177033492822967,0.6735862152595296
25-1123.00,"English Language and Literature Teachers, Postsecondary",Educational Instruction and Library Occupations,1342732.7148538462,10139.783884615385,22.532853076923075,59590.0,450.0,1008749.3752692307,7617.674423076923,75.12659549514521,75.12659549514522,0.007551602617888908,0.7087406560961991
25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",Educational Instruction and Library Occupations,334494.52499615384,1738.044296153846,15.800402692307692,21170.0,110.0,263430.97128846153,1368.7957884615385,78.75494263814649,78.7549426381465,0.0051960321209258385,0.4876632684243925
25-1125.00,"History Teachers, Postsecondary",Educational Instruction and Library Occupations,262716.7191,2116.5496,13.228435,19860.0,160.0,202243.40866153844,1629.3527384615384,76.98155235585023,76.98155235585023,0.008056394763343404,0.7561169197139532
25-1126.00,"Philosophy and Religion Teachers, Postsecondary",Educational Instruction and Library Occupations,308601.6376,1036.5698,14.80814,20840.0,70.0,275706.68349230767,926.0781115384616,89.34064175306492,89.34064175306493,0.003358925143953935,0.3152452440578029
25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary",Educational Instruction and Library Occupations,44027.08813076923,3013.2607846153846,16.74033769230769,2630.0,180.0,36755.615576923075,2515.5934615384613,83.48409385547272,83.48409385547272,0.06844106463878327,6.423400105973005
25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",Educational Instruction and Library Occupations,271735.6382769231,4071.748523076923,21.430255384615386,12680.0,190.0,217031.2408923077,3252.045407692308,79.86852305001426,79.86852305001428,0.01498422712933754,1.4063148584624563
25-1194.00,"Career/Technical Education Teachers, Postsecondary",Educational Instruction and Library Occupations,2801498.2155,70573.05446153846,25.204662307692306,111150.0,2800.0,1324841.43825,33374.32323076923,47.290461615145006,47.29046161514501,0.02519118308591993,2.3642684250704855
25-2011.00,"Preschool Teachers, Except Special Education",Educational Instruction and Library Occupations,27926988.99526154,265415.5734923077,62.74599846153846,445080.0,4230.0,7013416.745030769,66654.87739615385,25.11340104090977,25.11340104090978,0.009503909409544353,0.8919705301286546
25-2012.00,"Kindergarten Teachers, Except Special Education",Educational Instruction and Library Occupations,11955403.201384615,54337.992,104.49613846153846,114410.0,520.0,3879782.8562153843,17633.8352,32.45212888985666,32.45212888985666,0.004545057250240364,0.4265673156449359
25-2021.00,"Elementary School Teachers, Except Special Education",Educational Instruction and Library Occupations,141818567.9799269,1608208.7791538462,101.78536576923076,1393310.0,15800.0,67509764.33733846,765554.1670769231,47.60290933616946,47.60290933616946,0.011339902821339114,1.0642840430485767
25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education",Educational Instruction and Library Occupations,43775572.027707696,375398.6220923077,70.56365076923078,620370.0,5320.0,25025471.925507694,214606.6228923077,57.16766398773237,57.16766398773237,0.008575527507777616,0.8048390917492955
25-2023.00,"Career/Technical Education Teachers, Middle School",Educational Instruction and Library Occupations,1041120.0511538462,12464.113288461538,73.31831346153847,14200.0,170.0,498348.4046923077,5966.142873076923,47.8665648730904,47.8665648730904,0.011971830985915493,1.1235924050784547
25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",Educational Instruction and Library Occupations,86618501.18136923,915820.205676923,80.76015923076923,1072540.0,11340.0,46266676.09932308,489179.05809230765,53.41431157120342,53.41431157120342,0.010573032241221771,0.9923109287846299
25-2032.00,"Career/Technical Education Teachers, Secondary School",Educational Instruction and Library Occupations,7054440.917115384,58758.86642307692,67.53892692307691,104450.0,870.0,3547843.9905384616,29551.213707692306,50.29234821331813,50.292348213318114,0.008329344183820009,0.7817340451293457
25-2051.00,"Special Education Teachers, Preschool",Educational Instruction and Library Occupations,2590541.0143846152,13779.473480769231,91.86315653846154,28200.0,150.0,483360.6357692308,2571.0672115384614,18.658675276139313,18.65867527613931,0.005319148936170213,0.4992181524441194
25-2057.00,"Special Education Teachers, Middle School",Educational Instruction and Library Occupations,7693687.177219231,64564.667384615386,80.70583423076923,95330.0,800.0,2790765.4740423076,23419.829846153847,36.273446135237705,36.273446135237705,0.008391901814748769,0.7876052672568506
25-2058.00,"Special Education Teachers, Secondary School",Educational Instruction and Library Occupations,12717758.106507692,107036.05237692308,78.12850538461538,162780.0,1370.0,4516731.914446154,38014.023361538464,35.515158226943605,35.515158226943605,0.008416267354711881,0.789892046587464
25-2059.01,Adapted Physical Education Specialists,Educational Instruction and Library Occupations,2042089.3627884616,6746.41975,51.895536538461535,39350.0,130.0,345913.136923077,1142.788,16.939177257685458,16.939177257685458,0.0033036848792884366,0.31006077879883803
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",Educational Instruction and Library Occupations,1530023.2642692307,6751.3436923076915,42.19589807692307,36260.0,160.0,936003.7020923076,4130.187323076922,61.17578235252269,61.17578235252269,0.004412575841147269,0.414133536280174
25-3021.00,Self-Enrichment Teachers,Educational Instruction and Library Occupations,15895244.799276922,280273.9910153846,51.520954230769235,308520.0,5440.0,9441531.83256923,166478.45575384615,59.3984676033346,59.398467603334595,0.017632568391028135,1.6548696644225651
25-3041.00,Tutors,Educational Instruction and Library Occupations,9250088.58816923,103273.06049999999,52.96054384615384,174660.0,1950.0,6349728.964938462,70891.8555,68.64506111930324,68.64506111930324,0.011164548265200962,1.0478264896714427
